ssn,orgno,resourceid
05020474434,621452223,testressurs-tilgangspakke-org-pleie-omsorgstjenester-i-institusjon-1
12856999732,312870150,testressurs-tilgangspakke-org-gummi-plast-og-ikkemetallholdige-mineralprodukter-1
02885198549,310112127,testressurs-tilgangspakke-org-ppt-leder-1
15856496950,310769894,testressurs-tilgangspakke-org-oppforing-bygg-anlegg-1
11847198305,314239482,testressurs-tilgangspakke-org-fiske-1
15826196251,314242793,testressurs-tilgangspakke-org-lufttransport-1
08856799078,314242793,testressurs-tilgangspakke-org-lufttransport-1
03111274168,701841077,testressurs-tilgangspakke-org-plansak-1
21021776340,625319412,testressurs-tilgangspakke-org-miljorydding-miljorensing-og-lignende-1
28916798204,314252748,testressurs-tilgangspakke-org-trykkerier-reproduksjon-opptak-1
03847098472,310517585,testressurs-tilgangspakke-org-motta-nabo-og-planvarsel-1
07887097180,310517585,testressurs-tilgangspakke-org-motta-nabo-og-planvarsel-1
05855897476,214256592,testressurs-tilgangspakke-org-metallvarer-elektrisk-utstyr-og-maskiner-1
01837499190,314250281,testressurs-tilgangspakke-org-tinglysing-eiendom-1
14834899168,314258576,testressurs-tilgangspakke-org-starte-drive-endre-avvikle-virksomhet-1
25102790890,624628284,testressurs-tilgangspakke-org-ppt-leder-1
05836198443,314242076,testressurs-tilgangspakke-org-yrkesskade-1
15857298958,314253337,testressurs-tilgangspakke-org-revisorattesterer-1
25110118174,701197984,testressurs-tilgangspakke-org-samle-behandle-avlopsvann-1
13011114002,624521684,testressurs-tilgangspakke-org-statsforvalter-skole-og-opplearing-1
05836098694,310214043,testressurs-tilgangspakke-org-trafikant-1
03905599363,314257898,testressurs-tilgangspakke-org-aksjer-og-eierforhold-1
22041521337,625242703,testressurs-tilgangspakke-org-mva-kompensasjon-revisorattesterer-1
16885897618,314242173,testressurs-tilgangspakke-org-post-til-virksomheten-med-taushetsbelagt-innhold-1
22021570668,701319249,testressurs-tilgangspakke-org-permisjon-1
12865697579,314252632,testressurs-tilgangspakke-org-plansak-1
09918598801,312157942,testressurs-tilgangspakke-org-akvakultur-1
04925398719,314247302,testressurs-tilgangspakke-org-yrkesskade-1
08845899909,310155527,testressurs-tilgangspakke-org-dyrehold-1
08875496191,312946874,testressurs-tilgangspakke-org-helsetjenester-1
27925796307,314261194,testressurs-tilgangspakke-org-statsforvalter-skole-og-opplearing-1
26903748167,310733210,testressurs-tilgangspakke-org-familievern-1
18836799301,314239695,testressurs-tilgangspakke-org-ordinaer-post-til-virksomheten-1
18062989897,624665163,testressurs-tilgangspakke-org-sykefravaer-personopplysninger-saerlig-kategori-1
09846399477,314242491,testressurs-tilgangspakke-org-a-ordning-1
10916098648,313017249,testressurs-tilgangspakke-org-lonn-1
04081265939,624525205,testressurs-tilgangspakke-org-utvinning-raaolje-naturgass-kull-1
06908898271,314258053,testressurs-tilgangspakke-org-skoleleder-1
14927096944,310516627,testressurs-tilgangspakke-org-barnehageeier-1
12825499901,310516627,testressurs-tilgangspakke-org-barnehageeier-1
26893349544,314257057,testressurs-tilgangspakke-org-lonn-1
14855799821,314249275,testressurs-tilgangspakke-org-attester-1
15825099198,310335673,testressurs-tilgangspakke-org-reindrift-1
24826297189,310335673,testressurs-tilgangspakke-org-reindrift-1
12060264382,619362381,testressurs-tilgangspakke-org-mobler-og-annen-industri-1
18919498699,312690586,testressurs-tilgangspakke-org-eiendomsmegler-1
14879197474,314259246,testressurs-tilgangspakke-org-informasjon-og-kommunikasjon-1
08816998256,314255127,testressurs-tilgangspakke-org-transport-i-ror-1
19121664901,624545907,testressurs-tilgangspakke-org-revisorattesterer-1
19121664901,624545907,testressurs-tilgangspakke-org-servering-1
09856399971,314242742,testressurs-tilgangspakke-org-posttjenester-1
10927298789,314242742,testressurs-tilgangspakke-org-posttjenester-1
13906997597,314240332,testressurs-tilgangspakke-org-permisjon-1
07846696142,314240332,testressurs-tilgangspakke-org-permisjon-1
24906299905,310889881,testressurs-tilgangspakke-org-offentlige-anskaffelser-1
23033088302,621452045,testressurs-tilgangspakke-org-miljorydding-rensing-1
04908298107,312913518,testressurs-tilgangspakke-org-godkjenning-av-personell-1
04908298107,312913518,testressurs-tilgangspakke-org-annen-tjenesteyting-1
13848797361,314258479,testressurs-tilgangspakke-org-permisjon-1
13020576469,624660323,testressurs-tilgangspakke-org-utleie-eiendom-1
08827999653,314243994,testressurs-tilgangspakke-org-helfo-saerlig-kategori-1
08837199949,210619682,testressurs-tilgangspakke-org-skogbruk-1
28021640796,700946010,testressurs-tilgangspakke-org-trykkerier-reproduksjon-opptak-1
19896998377,314242378,testressurs-tilgangspakke-org-motorvognavgift-1
11847499909,314251083,testressurs-tilgangspakke-org-merverdiavgift-1
07888198770,310460826,testressurs-tilgangspakke-org-oppforing-bygg-anlegg-1
16887096590,310460826,testressurs-tilgangspakke-org-oppforing-bygg-anlegg-1
07888198770,310460826,testressurs-tilgangspakke-org-jordbruk-1
16887096590,310460826,testressurs-tilgangspakke-org-jordbruk-1
24051528545,603637313,testressurs-tilgangspakke-org-ansettelsesforhold-1
11837999903,314242556,testressurs-tilgangspakke-org-servering-1
03070241349,625607256,testressurs-tilgangspakke-org-reindrift-1
03926899405,314318781,testressurs-tilgangspakke-org-bergverk-1
06877196540,313750272,testressurs-tilgangspakke-org-verft-og-andre-transportmidler-1
18091268740,701602218,testressurs-tilgangspakke-org-akvakultur-1
19817296923,214251922,testressurs-tilgangspakke-org-reindrift-1
01929398552,314251946,testressurs-tilgangspakke-org-renovasjon-1
26061125816,608193669,testressurs-tilgangspakke-org-folkeregister-1
26061125816,608193669,testressurs-tilgangspakke-org-trelast-trevarer-papirvarer-1
23859297609,314244516,testressurs-tilgangspakke-org-post-til-virksomheten-med-taushetsbelagt-innhold-1
08886496290,310705683,testressurs-tilgangspakke-org-infrastruktur-1
13877097387,214260972,testressurs-tilgangspakke-org-miljorydding-rensing-1
19091775770,624605713,testressurs-tilgangspakke-org-revisjon-1
06847998448,313588270,testressurs-tilgangspakke-org-transport-i-ror-1
09837195370,314257715,testressurs-tilgangspakke-org-sykefravaer-personopplysninger-saerlig-kategori-1
26120760946,623356620,testressurs-tilgangspakke-org-helfo-saerlig-kategori-1
09885998620,314241096,testressurs-tilgangspakke-org-infrastruktur-1
15857098592,314247744,testressurs-tilgangspakke-org-revisjon-1
26906196815,214251132,testressurs-tilgangspakke-org-informasjon-og-kommunikasjon-1
13896399807,314252918,testressurs-tilgangspakke-org-vann-kilde-rense-distrubere-1
26915296121,312863642,testressurs-tilgangspakke-org-rapportering-statistikk-1
04856996188,312205106,testressurs-tilgangspakke-org-lufttransport-1
21030902626,701509528,testressurs-tilgangspakke-org-tekstiler-klaer-laervarer-1
02916395399,314285727,testressurs-tilgangspakke-org-teknisk-samhandling-skatt-1
22885798768,314240685,testressurs-tilgangspakke-org-sykefravaer-1
02081134491,624525779,testressurs-tilgangspakke-org-post-til-virksomheten-med-taushetsbelagt-innhold-1
11816098477,314248988,testressurs-tilgangspakke-org-lonn-1
28865996995,314248988,testressurs-tilgangspakke-org-lonn-1
24876894420,312805804,testressurs-tilgangspakke-org-eiendomsmegler-1
08080749938,625120586,testressurs-tilgangspakke-org-statsforvalter-skole-og-opplearing-1
08080749938,625120586,testressurs-tilgangspakke-org-fiske-1
18846098905,311035452,testressurs-tilgangspakke-org-mobler-og-annen-industri-1
12926096352,314317947,testressurs-tilgangspakke-org-sykefravaer-personopplysninger-saerlig-kategori-1
12926096352,314317947,testressurs-tilgangspakke-org-infrastruktur-1
11905197977,314144856,testressurs-tilgangspakke-org-patent-varemerke-design-1
25021777342,617539705,testressurs-tilgangspakke-org-damp-varmtvann-1
07845799525,314252357,testressurs-tilgangspakke-org-reindrift-1
13886996351,312939045,testressurs-tilgangspakke-org-folkeregister-1
26828999817,314248384,testressurs-tilgangspakke-org-offentlige-anskaffelser-1
30050624540,625557011,testressurs-tilgangspakke-org-beredskap-1
12071791589,312610779,testressurs-tilgangspakke-org-skatt-naering-1
12071791589,312610779,testressurs-tilgangspakke-org-samle-behandle-avlopsvann-1
10846797136,314259815,testressurs-tilgangspakke-org-politi-og-domstol-1
11844997231,314239903,testressurs-tilgangspakke-org-skogbruk-1
15040060860,619822315,testressurs-tilgangspakke-org-utvinning-raaolje-naturgass-kull-1
01825497729,312752875,testressurs-tilgangspakke-org-pensjon-1
12917598981,314242742,testressurs-tilgangspakke-org-utleie-eiendom-1
12917598981,314242742,testressurs-tilgangspakke-org-forskning-1
14051262469,625304210,testressurs-tilgangspakke-org-baerekraft-1
23838299016,314250621,testressurs-tilgangspakke-org-renovasjon-1
28101253971,625681022,testressurs-tilgangspakke-org-pensjon-1
05885497553,314275845,testressurs-tilgangspakke-org-jakt-og-viltstell-1
11907994742,311001523,testressurs-tilgangspakke-org-regnskap-okonomi-rapport-1
31907699628,314241304,testressurs-tilgangspakke-org-sikkerhet-og-internkontroll-1
11908098562,214242362,testressurs-tilgangspakke-org-overnatting-1
14112833286,701809971,testressurs-tilgangspakke-org-sfo-leder-1
04924699103,314245156,testressurs-tilgangspakke-org-elektrisitet-produsere-overfore-distrubere-1
09070831306,613960988,testressurs-tilgangspakke-org-eiendomsmegler-1
02101567780,624813774,testressurs-tilgangspakke-org-sikkerhet-og-internkontroll-1
27897095020,314280393,testressurs-tilgangspakke-org-sykefravaer-personopplysninger-saerlig-kategori-1
15927399579,314241606,testressurs-tilgangspakke-org-skatt-naering-1
08896198905,314250230,testressurs-tilgangspakke-org-motorvognavgift-1
19887796877,314254481,testressurs-tilgangspakke-org-utleie-eiendom-1
16072825466,625214203,testressurs-tilgangspakke-org-vann-kilde-rense-distrubere-1
15010909942,702223199,testressurs-tilgangspakke-org-annen-tjenesteyting-1
17120210068,612569347,testressurs-tilgangspakke-org-aksjer-og-eierforhold-1
07848598008,314317904,testressurs-tilgangspakke-org-finansiering-og-forsikring-1
12876596359,311002813,testressurs-tilgangspakke-org-utvinning-raaolje-naturgass-kull-1
14859998497,213365592,testressurs-tilgangspakke-org-helsetjenester-personopplysninger-saerlig-kategori-1
08917499536,312970368,testressurs-tilgangspakke-org-dokumentbasert-tilsyn-1
02875697598,314256573,testressurs-tilgangspakke-org-biblioteker-museer-arkiver-og-annen-kultur-1
02875697598,314256573,testressurs-tilgangspakke-org-post-til-virksomheten-med-taushetsbelagt-innhold-1
15819998709,314282159,testressurs-tilgangspakke-org-godkjenning-av-utdanningsvirksomhet-1
16838697953,314247914,testressurs-tilgangspakke-org-lotteri-og-spill-1
01082754179,702077060,testressurs-tilgangspakke-org-servering-1
01082754179,702077060,testressurs-tilgangspakke-org-avfall-behandle-gjenvinne-1
17845898723,310597414,testressurs-tilgangspakke-org-barnehagemyndighet-1
17845898723,310597414,testressurs-tilgangspakke-org-barnehageeier-1
18100728784,610817106,testressurs-tilgangspakke-org-regnskap-okonomi-rapport-1
25878599430,314243307,testressurs-tilgangspakke-org-tilskudd-stotte-erstatning-1
01858798872,314243307,testressurs-tilgangspakke-org-tilskudd-stotte-erstatning-1
17836299035,314243307,testressurs-tilgangspakke-org-tilskudd-stotte-erstatning-1
10877199563,314255100,testressurs-tilgangspakke-org-opplaeringskontorleder-1
14847196301,314259866,testressurs-tilgangspakke-org-dyrehold-1
25856498770,310713228,testressurs-tilgangspakke-org-dyrehold-1
25856498770,310713228,testressurs-tilgangspakke-org-tinglysing-eiendom-1
03111274168,701587820,testressurs-tilgangspakke-org-skoleleder-1
25121417432,625421144,testressurs-tilgangspakke-org-trafikant-1
23012925743,625421144,testressurs-tilgangspakke-org-trafikant-1
25121417432,625421144,testressurs-tilgangspakke-org-beredskap-1
23012925743,625421144,testressurs-tilgangspakke-org-beredskap-1
19875896175,314064674,testressurs-tilgangspakke-org-toll-1
13832549791,213908472,testressurs-tilgangspakke-org-akvakultur-1
30917098456,312219328,testressurs-tilgangspakke-org-sikkerhet-og-internkontroll-1
26924499787,312219328,testressurs-tilgangspakke-org-sikkerhet-og-internkontroll-1
07887097180,314239393,testressurs-tilgangspakke-org-statsforvalter-barnehage-1
05020934559,625429927,testressurs-tilgangspakke-org-eiendomsmegler-1
05020934559,625429927,testressurs-tilgangspakke-org-fornoyelser-1
06828898122,312794837,testressurs-tilgangspakke-org-skattegrunnlag-1
21831299484,214244292,testressurs-tilgangspakke-org-oppforing-bygg-anlegg-1
04040318157,619728181,testressurs-tilgangspakke-org-ppt-leder-1
12867198677,314242556,testressurs-tilgangspakke-org-ppt-leder-1
16070602052,701730917,testressurs-tilgangspakke-org-tilskudd-stotte-erstatning-1
05876798923,310682810,testressurs-tilgangspakke-org-sfo-leder-1
21845099798,314252357,testressurs-tilgangspakke-org-saeravgifter-1
25102790890,624609816,testressurs-tilgangspakke-org-sosiale-omsorgstjenester-uten-botilbud-og-flyktningemottak-1
09816698747,314189833,testressurs-tilgangspakke-org-dyrehold-1
17907098559,314280881,testressurs-tilgangspakke-org-politikk-1
26899397516,312611708,testressurs-tilgangspakke-org-informasjon-og-kommunikasjon-1
23011062318,602018687,testressurs-tilgangspakke-org-pleie-omsorgstjenester-i-institusjon-1
01041337814,602018687,testressurs-tilgangspakke-org-pleie-omsorgstjenester-i-institusjon-1
07070950833,702077311,testressurs-tilgangspakke-org-servering-1
09918598801,312205106,testressurs-tilgangspakke-org-ulykke-1
07907399324,314260244,testressurs-tilgangspakke-org-lonn-personopplysninger-saerlig-kategori-1
20866898082,312752875,testressurs-tilgangspakke-org-reindrift-1
20866898082,312752875,testressurs-tilgangspakke-org-godkjenning-av-personell-1
08845899909,313759539,testressurs-tilgangspakke-org-skoleeier-1
05838998870,313759539,testressurs-tilgangspakke-org-skoleeier-1
10111453182,716942155,testressurs-tilgangspakke-org-jordbruk-1
25030141620,611605269,testressurs-tilgangspakke-org-sosiale-omsorgstjenester-uten-botilbud-og-flyktningemottak-1
14112773054,611605269,testressurs-tilgangspakke-org-sosiale-omsorgstjenester-uten-botilbud-og-flyktningemottak-1
25030141620,611605269,testressurs-tilgangspakke-org-rapportering-statistikk-1
14112773054,611605269,testressurs-tilgangspakke-org-rapportering-statistikk-1
25822849965,314253906,testressurs-tilgangspakke-org-mva-kompensasjon-revisorattesterer-1
14926499522,314242807,testressurs-tilgangspakke-org-dokumentbasert-tilsyn-1
11916499797,213365592,testressurs-tilgangspakke-org-generelle-helfotjenester-1
06050152969,624617908,testressurs-tilgangspakke-org-verft-og-andre-transportmidler-1
05876197377,313171019,testressurs-tilgangspakke-org-metallvarer-elektrisk-utstyr-og-maskiner-1
08051771193,622592371,testressurs-tilgangspakke-org-elektrisitet-produsere-overfore-distrubere-1
03111274168,701590058,testressurs-tilgangspakke-org-merverdiavgift-1
30877799359,314251008,testressurs-tilgangspakke-org-elektrisitet-produsere-overfore-distrubere-1
08876499267,310278246,testressurs-tilgangspakke-org-bergverk-1
03917898498,310775541,testressurs-tilgangspakke-org-sosiale-omsorgstjenester-uten-botilbud-og-flyktningemottak-1
22928898923,314260031,testressurs-tilgangspakke-org-mva-kompensasjon-revisorattesterer-1
25010135276,624546814,testressurs-tilgangspakke-org-politi-og-domstol-1
06885699454,314240995,testressurs-tilgangspakke-org-tilskudd-stotte-erstatning-1
28916299275,313195899,testressurs-tilgangspakke-org-sjofart-1
27899299464,313195899,testressurs-tilgangspakke-org-sjofart-1
01017501581,624516109,testressurs-tilgangspakke-org-overnatting-1
01017502537,624516109,testressurs-tilgangspakke-org-overnatting-1
08907498671,312281503,testressurs-tilgangspakke-org-fiske-1
02916695937,314256719,testressurs-tilgangspakke-org-skatt-naering-1
09030248543,701590058,testressurs-tilgangspakke-org-post-til-virksomheten-med-taushetsbelagt-innhold-1
25102790890,625392179,testressurs-tilgangspakke-org-akvakultur-1
18878696774,314280121,testressurs-tilgangspakke-org-kommuneoverlege-1
28875699727,314248538,testressurs-tilgangspakke-org-pleie-omsorgstjenester-i-institusjon-1
24876696823,313871142,testressurs-tilgangspakke-org-statsforvalter-barnehage-1
22829098109,312716372,testressurs-tilgangspakke-org-teknisk-samhandling-skatt-1
21090355802,624527208,testressurs-tilgangspakke-org-skoleleder-1
24875496944,210236422,testressurs-tilgangspakke-org-reparasjon-og-installasjon-av-maskiner-og-utstyr-1
08877099564,314244958,testressurs-tilgangspakke-org-jakt-og-viltstell-1
06817099465,314251008,testressurs-tilgangspakke-org-bergverk-1
28856697764,314260902,testressurs-tilgangspakke-org-verft-og-andre-transportmidler-1
06818799681,314260902,testressurs-tilgangspakke-org-verft-og-andre-transportmidler-1
