tossn,fromssn,partyid
07818695416,16876398536,61904482
13855298923,02908999978,62517547
14870298820,21812649725,62234799
09052230907,11092270159,56258168
12062712560,17010026598,60274387
12836596046,08826796112,62595558
10874599633,10846099625,62471241
22896696592,29908096191,62559968
03816599848,18836199800,62455736
17867297456,28828399960,62652860
16885797354,08854898672,62124075
23897399482,05900199408,62347464
08893147951,21858197691,62012214
20082431137,18867999341,62356176
15090142574,30883749908,62345029
10083329497,24872949573,61715867
03920998320,13091400353,55219251
10893549833,10815696323,62106473
12852249437,13867397501,62387886
22836098629,08928696368,61764378
30896998559,18894799133,61958527
24898099225,16925296574,62490486
15837999364,19928298305,62559021
23867196595,28839698986,61721102
24899398250,20926997530,62107031
20857897650,13878297266,63445853
28856997555,28898798080,62361079
06836398333,09896998215,61997445
12850797720,19879297632,62131562
05856195971,22846199695,62511410
15843949328,25815698714,62124686
17101520102,10893549833,61764971
11890199757,12062712560,50488171
21827798069,25885596137,62520887
09092208750,30883749908,62345029
12822848255,17051454618,55052488
06062473191,15090149986,51799439
21888799416,16876398536,61904482
29889299442,08855197961,61801963
31857297493,13052236562,54711221
09917698551,11062799279,50488062
31838199189,29816995947,62345577
15868596403,18818994776,62433215
14033111011,28828399960,62652860
17825398910,18102199053,56247699
22915999682,10827496176,61957805
19897497355,03920998320,63392085
02846497938,13091430775,55227144
19827099271,08826796112,62595558
29917694662,05868699258,62111445
02825898282,18928598329,62603496
11092270159,19836598434,61761671
09868098829,20023308275,60369793
12858796448,18927797549,62113527
26816499290,30081865406,56258120
04828699259,20876997623,62688033
23826498560,07845197851,62220257
05831197538,21827798069,62471025
20846898426,30927099159,62009484
05858699349,25849096195,62553914
20817898808,02838998278,63472234
01859499712,18836199800,62455736
16906495418,15813349342,62058599
18867999341,13810498379,63395107
26847596243,05831197538,61921159
19836598434,10893549833,61764971
20919197154,20041797615,55191032
29917694662,10926299897,62346446
16825194928,22846199695,62511410
10923549175,18878299848,61952130
10874599633,11870199181,61726018
12908699643,05829699992,61888751
29908096191,06852748603,63435346
19879297632,09898797284,62587507
26858599813,16906899241,62504211
02868497540,29913949666,61911413
12884199032,31880749458,63408540
08876097010,21853349337,61816891
15090149986,19832949275,63411262
24904699337,17866298564,62419766
15090142574,14917796204,61914575
19817699459,12825099938,62680343
22894597147,11888098706,61769169
21864798397,28817499025,61852306
15889799681,15837999364,61886006
06868197534,22840299647,62688011
18894799133,04846497310,62004866
28839698986,19897497355,62073178
02885997379,24846198446,61877620
19847998779,07844998583,62031656
16906899241,18876398504,62052325
21812649725,06857196560,62316184
26082751482,12072157301,59879210
04921998983,27072588970,56743533
26082753302,13091400353,55219251
19928298305,20041797615,55191032
29908096191,29889299442,62022820
25856296728,15889799681,62416032
22810298107,17876299771,62659850
05915599917,05896695845,62110368
13810498379,15907899907,62685001
07843948965,21827497808,61736648
29907199493,16906899241,62504211
21829496213,22915999682,61703374
31012277744,07867296187,61796213
06021178622,07010041222,60450249
13918198037,07844998583,62031656
07835297882,18878299848,61952130
15919098012,18928598329,62603496
02845299636,17866298564,62419766
20812549341,12072152849,59879175
22819699937,03895297371,61776311
10893549833,18822448468,63400187
05867898478,19916499275,61771928
26902948766,21832049376,63400870
28889899338,22895996193,61772632
02846497938,09052230907,54711282
12820198377,21120857735,52661884
24908198138,14864697357,62131301
15889799681,25885596137,62520887
21849399400,10905698554,61768923
19925597409,27072294969,56247638
02918297173,15815897053,62679284
22835298713,10906497323,62631288
07869999045,04846497310,62004866
09081984082,02908999978,62517547
06816799463,28889899338,62074442
22840197453,10830297788,61954646
28868399688,18867999341,62356176
07885899506,20816595518,62231428
20082431137,02091742791,55887509
23073326419,14826499746,62349299
10926299897,26849995994,63470239
31838199189,28817499025,61852306
22915999682,29907199493,62306778
22829598527,30841398048,63403983
26082751482,22894199508,61707100
21827798069,15889799681,62416032
31880749458,11897899185,62022502
31927199532,04814998253,62671721
11062799279,11903747740,61863415
12908699643,31924999929,62561581
06852748603,02858298574,61769872
26849995994,11890199757,62511852
06021178622,23052333598,55003274
20023308275,30896998559,61806368
12825099938,17101520889,55356758
19887197736,03906495944,62139852
06844397311,08080866403,53253932
03899097776,17010026598,60274387
12072157301,04873749356,62457321
09824695986,10923549175,62228005
09814798388,11903747740,61863415
10856495596,06904299047,62351590
10827496176,02869197435,62137502
15843449171,06848898455,62457402
17817399851,02885997379,62426297
27023062300,21120857735,52661884
07835297882,26847596243,62512005
07882749597,04886095649,62418581
28826695864,01112925429,50711009
22929498635,04836695513,62224669
17051454618,29834797516,61814284
25876598771,08826796112,62595558
31928498134,25883248549,62543997
10830099676,16918595728,62700041
24904699337,10902649935,62415918
30081868634,19914897958,61887677
16876398536,15908598412,62682831
23842649188,16928399293,62349914
29882846995,09917698551,61815817
12852249437,10926299897,62346446
03122027006,22894199508,61707100
10815697117,07885899506,62410245
23893348824,18876398504,62052325
07885899506,03122027006,51326415
10835397810,09081984082,56247789
20898999166,09917698551,61815817
29917694662,22868899143,62238915
21827497808,12850797720,63393552
13842649379,15827799170,62060209
24894898557,02091742791,55887509
22896696592,08855197961,61801963
16833848481,03856799920,62071666
22894199508,12072156275,59879202
20876997623,16928399293,62349914
21896298752,05815698853,61724347
04896498830,17817399851,62707649
30848297220,03823049926,62664804
17817399851,15907899907,62685001
09896998215,16092412443,56247846
12825099938,20812549341,61901610
22840197453,19916499275,61771928
23052333598,02877299158,61957425
27023062300,28876399107,62364111
17101520889,06062473191,55003241
13842649379,27072294969,56247638
13819599631,18824998856,62579237
09859399018,20926997530,62107031
26843649113,24899498948,62648125
06043170978,16813447987,62467711
30841398048,30845996136,62621913
30927099159,04828699259,62434287
19826997462,06816799463,62033988
22929498635,17918499334,61978759
12062712560,20082431137,51255164
08062515105,20043155513,60534958
10906497323,12884199032,62007245
10830099676,13819599631,62677392
30876299417,07845197851,62220257
17854498983,30886399185,62438062
18889798986,27853348134,63442195
26878899775,18102199053,56247699
03906495944,19826997462,61901188
02890299736,17918998969,62487911
02877299158,29908096191,62559968
03816599848,07843948965,62012668
12926198031,12072156275,59879202
02857195488,12850797720,63393552
15090149986,23052333598,55003274
01810299696,22836098629,61996411
24846198446,10923549175,62228005
19101305433,07904098684,62406447
04836695513,15914399928,62377543
18908199673,12827098505,62010035
08868599244,05815698853,61724347
06879299584,18928598329,62603496
06021178622,21072359477,51285766
15010005539,10835397810,62141795
09080808396,13855298923,62301756
15813349342,06857196560,62316184
23908599632,03899097776,62244154
08915997997,08900398310,63395383
24894898557,28868399688,62040816
08854898672,06857196560,62316184
03906495944,21849399400,62578493
16876398536,23897399482,61899927
13867397501,23908599632,62139970
20816595518,17895698822,62666308
16917998225,25876598771,62302526
11838299158,28898798080,62361079
13810498379,17817399851,62707649
26843649113,06848898455,62457402
06910099092,30848297220,62294816
04828598282,08924999889,62519368
02869197435,26858599813,62651540
09080808396,17854498983,62052382
24925296577,21865198652,62478598
17918998969,26082760309,50353548
03861049182,17918499334,61978759
09052230907,19836598434,61761671
19817699459,12072152849,59879175
01859499712,07843948965,62012668
23905298216,26872398847,63450713
29889299442,29917694662,63404659
17918499334,02835495909,62566459
04873749356,22829598527,62111806
13853748867,07818695416,63446924
18879499131,24867996733,61973580
26895997519,28924896258,63442202
19832949275,02858397025,61925199
03823049926,05816296392,62518239
28817499025,15090142574,51799378
12878498486,07844998583,62031656
02906799041,21864798397,61971777
20812549341,06021178622,54171012
17895698822,26082751482,50353472
28878097442,05837196622,62240946
28040373235,02880199059,61859142
23820599225,01112907595,50710916
30848297220,03861049182,63408538
29083192842,30081865406,56258120
18824998856,12825099938,62680343
21816997612,17817199143,61850334
16816294987,26856697281,62228427
10846099625,11870199181,61726018
22836098629,15010005539,60457532
07904098684,21858197691,62012214
28889899338,13819599631,62677392
13091400353,16906495418,62646186
19916499275,24904699337,62050211
14888298674,08876097010,62482833
12834397941,02835495909,62566459
30837599195,09925999684,62516160
23908599632,11890199757,62511852
06902847748,09917698551,61815817
24872949573,07816396462,61729939
19927996807,19836598434,61761671
09866597801,14877297196,62436932
22895996193,27907998326,62687845
28817499025,15878698697,62372547
07876698719,20040047132,51247815
20043155513,04887796578,62307714
28856997555,05819396207,62485930
22836098629,06844397311,61859601
22812848155,28829399646,62408458
08849498216,29834797516,61814284
12927198221,22868899143,62238915
20919197154,02846497938,62629030
24899398250,16917998225,62580066
10830099676,10912949988,61912424
20817695990,05867898478,62085655
19886699894,08892848905,61874940
08868599244,23887099782,62613453
15914399928,02890299736,61938154
17010026598,20082431137,51255164
19101305433,23072498380,56462975
19887197736,10905698554,61768923
23826197129,19827099271,62236385
14877297196,11907496173,62357488
11062512085,06879299584,62448043
19897497355,16092412443,56247846
08062515105,28040373235,51997790
16852649619,07845197851,62220257
27868699782,26872398847,63450713
24867996733,22846199695,62511410
23826197129,16816294987,61885486
14879198772,14819398683,61759324
11897899185,16092412443,56247846
25843349555,24819997604,61783133
23867196595,12884199032,62007245
17917098468,17878397223,62453538
30845996136,26858599813,62651540
21814697956,16825197137,62480529
19928298305,02846497938,62629030
05829699992,31924999929,62561581
23072498380,28040373235,51997790
12927198221,12852249437,63396535
21060772794,11819199185,61811197
01886599214,12855796110,62126568
21829496213,22829598527,62111806
30886399185,03906495944,62139852
07854899699,15855096959,62547124
21849399400,10830099676,62351356
21816997612,27853348134,63442195
18876398504,31880749458,63408540
27072294969,27023062300,50078662
26847596243,21827798069,62471025
02858397025,22896696592,62364269
14847697866,30091375555,54660947
18857599620,19101305433,54854322
16032292635,02880199059,61859142
26849995994,23908599632,62139970
11888098706,02826397694,61811764
09080808396,23062229365,54811375
09081984082,17854498983,62052382
05816296392,22929498635,62349080
08893147951,20902399896,63457339
19916499275,27833948755,61765784
02908999978,16900649146,63408909
24898099225,07843948965,62012668
15840198364,03834498048,62034020
29907199493,26858599813,62651540
08876097010,09859399018,61780901
17022269674,28826695864,62355967
26082760309,26082751482,50353472
24824397739,15880096564,63445854
13918198037,18827697075,62354286
02858397025,29908096191,62559968
28898798080,10859698811,62364674
31886995884,02838998278,63472234
05900199408,06884798149,62441212
08012161779,19839299764,62379489
09824695986,07835297882,61750190
27868699782,24927999273,62129940
